"taxon","log_ratio_effect","se_mean","p_value","p_adj_BH"
"Corynebacterium jeikeium",-5.02913781703995,3.22374732685949,0.232676409054857,1
"Leucobacter viscericola",-4.86421778893659,3.06481019347222,0.232807540368558,1
"Aneurinibacillus sp. Ricciae_BoGa-3",-4.62432997058199,3.23714934619315,0.233503378676347,1
"Brachyspira pilosicoli",-4.65307973068102,3.20779028998548,0.23361661596515,1
"Aggregatibacter sp. oral taxon 513",-4.67091577811031,2.93913912573435,0.233903899336173,1
"Inhella inkyongensis",-4.43363497515027,2.76842799940228,0.234644621414118,1
"Blautia obeum",-1.44074715078621,0.918623688176294,0.235071497267736,1
"Muriicola soli",-5.28276080084346,3.43221606680159,0.235773230797124,1
"Streptococcus infantis",-4.43024738401017,2.78251350555141,0.235793795192547,1
"Hymenobacter busanensis",-3.83015058566015,2.79312498206002,0.236022806541315,1
"Gilvibacter sp. SZ-19",-6.45468666535719,4.51683422027378,0.23623698129931,1
"Fannyhessea vaginae",-4.57085946306898,3.29262567901384,0.236376311856413,1
"Exiguobacterium sp. Helios",-4.90599613183087,3.17496139867537,0.236651167219661,1
"Hujiaoplasma nucleasis",-4.53598860767429,2.8513933786725,0.23676456839456,1
"Flavihumibacter rivuli",-4.337502747949,2.77543706997301,0.236972080586741,1
"Paenibacillus elgii",-5.36985923869252,3.80118345881964,0.237587371596468,1
"Hyphococcus flavus",-4.75576702821549,3.05447763717191,0.237820488118991,1
"Neisseria bacilliformis",-6.11697955639741,4.32709496171523,0.238014942454901,1
"Candidatus Saccharimonas aalborgensis",-4.79816723663774,3.10333706266125,0.238845099829233,1
"Lactobacillus delbrueckii",-1.7034165761543,1.12935082175411,0.23896118599354,1
"Nitrosomonas sp.",-4.71252821326716,3.00905474913755,0.239171457002822,1
"Bacillus atrophaeus",-4.37706346932748,2.77614100937244,0.239569816192013,1
"Gardnerella vaginalis",-5.09290628421552,3.3372879957841,0.239763079144386,1
"Actinotignum urinale",-5.01021899807112,3.30895429112667,0.240235265642526,1
"Streptococcus sp. S5",-6.32913947349706,4.54133857592089,0.24059414738101,1
"Tepidibacter hydrothermalis",-4.04970615439704,2.84985736652735,0.240892253986417,1
"Acidovorax sp. T1",-4.54080844302996,3.24246114507025,0.241703025262248,1
"Antarctobacter heliothermus",-4.33147291797761,2.75554321019867,0.242032360952413,1
"Streptomyces ficellus",-4.52909702260589,2.89154485236682,0.242075573374893,1
"Corynebacterium mycetoides",-4.57065317902803,2.98489692963196,0.242363246747679,1
"Aeromonas encheleia",-5.00590241697604,3.30301679383109,0.242539561276454,1
"Xanthomonas cucurbitae",-4.45723063270254,2.838740844808,0.242999675140246,1
"Aminobacterium sp. MB27-C1",-4.37786037861354,2.8103190539541,0.243017538825956,1
"Microcystis aeruginosa",-4.37449374146108,2.75886930676599,0.243025657824583,1
"Zhongshania aliphaticivorans",-4.47839062090526,2.86715787076636,0.243435710992563,1
"Hankyongella ginsenosidimutans",-4.89648671889517,3.21333208120681,0.243450184766102,1
"Methylophilus methylotrophus",-4.64131557333313,3.05495985143317,0.244187614496903,1
"Polynucleobacter asymbioticus",-4.32311276154553,2.75670719529149,0.244262207197513,1
"Dyella thiooxydans",-4.90977009850332,3.51510046706563,0.244449092376132,1
"Massilia sp. LPB0304",-6.41918863962644,4.61412387649886,0.244646397510694,1
"Aquitalea aquatilis",-5.55823433570233,3.95877225570982,0.245087967588637,1
"Undibacterium sp. YM2",-4.23759517409412,2.70899296878419,0.245140352589134,1
"Paraburkholderia bryophila",-5.19173581617895,3.46226329080498,0.245221260261118,1
"Fusobacterium mortiferum",-11.1495814783512,8.04887780618525,0.2457323858814,1
"Emticicia sp. 21SJ11W-3",-5.11384612334454,3.43787656160436,0.245983644609448,1
"Paeniclostridium sordellii",-4.24363138622133,3.11614835621223,0.246669948838798,1
"Pigeon aviadenovirus A",-4.6905401520254,3.06215360689675,0.246693654319539,1
"Pirellula sp. SH-Sr6A",-5.31656259687863,3.57350842287335,0.247382533140752,1
"Paludibaculum fermentans",3.00401732418595,2.27475068017048,0.247428413452331,1
"Phormidium yuhuli",-4.361469721436,2.86457666938103,0.248179269997451,1
"Sphingomonas sp. FARSPH",-4.42196626650461,2.85642723275832,0.248236701305184,1
"Thermococcus aggregans",-4.3131802575386,2.79979165559362,0.248689307770961,1
"Hymenobacter sp. YIM 151500-1",-4.85579734147206,3.60965727162161,0.248767279815602,1
"Treponema putidum",-4.22601564850427,2.74940068891748,0.248964633486769,1
"Isoptericola dokdonensis",-5.29282926336494,3.88359162207358,0.249081245185798,1
"Fusobacterium necrophorum",-6.44733561737026,4.71149644408709,0.249574001082663,1
"Mycolicibacillus parakoreensis",-4.22901447177907,2.76396838392151,0.250906700361076,1
"Halomonas piscis",-6.06268494187925,4.41244484538785,0.252013873972002,1
"Lactobacillus amylovorus",-4.62248082274673,3.09251831215347,0.252048548077734,1
"Enterococcus durans",-4.28183801585214,2.80653439537151,0.252721352499987,1
"Paenibacillus sp. HWE-109",-4.61078771464735,3.08292371542706,0.252814339102808,1
"Casimicrobium huifangae",-4.75421481677226,3.21193395247638,0.253065603123225,1
"Clostridium novyi",-4.20273008861453,3.05413831081475,0.253185867664584,1
"Ezakiella massiliensis",-4.94257603443921,3.37143219330037,0.25355191028478,1
"Paracidovorax citrulli",6.03937320868031,4.23510813319937,0.254057306498118,1
"Rothia dentocariosa",-4.06744635496793,3.05208665978371,0.254680985166303,1
"Marinobacter sp. Arc7-DN-1",-4.48179204329304,2.99058142097175,0.254809299576874,1
"Clostridium argentinense",-5.24839755550535,3.84449986799441,0.254870346760979,1
"Bradyrhizobium canariense",5.86004873390806,4.11421569658338,0.254878488833019,1
"Thermanaeromonas toyohensis",-4.2150129062342,2.82240615021476,0.255126216508188,1
"Ornithobacterium rhinotracheale",-2.59794216479047,1.90000173317872,0.255731808806531,1
"Pseudomonas sp. MTM4",2.81595733089899,2.0428735378019,0.255805144130565,1
"Salisediminibacterium selenitireducens",-5.43844982650757,3.98129057039924,0.255977401826461,1
"Bradyrhizobium sp. 191",6.70809885303743,4.77056896365926,0.256655716286405,1
"Streptomyces murinus",6.14173441012608,4.36583121274743,0.257543025487637,1
"Achromobacter mucicolens",5.82608538153537,4.10528644187419,0.258425619971145,1
"Neobacillus sp. PS2-9",-4.16704650989876,2.77561326529692,0.25889220753293,1
"Photobacterium atrarenae",-4.39570627297821,2.93990739725813,0.258931126086662,1
"Domibacillus sp. DTU_2020_1001157_1_SI_ALB_TIR_016",-4.06691908951157,2.96340895499683,0.260320523550159,1
"Candidatus Nanosynbacter featherlites",-4.17981019652683,2.79437984134202,0.26106525657569,1
"Chryseobacterium sp. T16E-39",-4.42298281502813,3.03556257939803,0.262759599082281,1
"Haladaptatus sp. ZJ1",-4.10052037704396,2.75257965873685,0.263242015607309,1
"Campylobacter gracilis",-5.76057278089697,4.32588070019826,0.263444640528147,1
"Dysgonomonas sp. HDW5A",-4.77121461340175,3.68676903805716,0.263458994601058,1
"Hyphomicrobium denitrificans",-4.14418596170441,3.06411864595651,0.263598549910928,1
"Pantoea vagans",-4.69430441354268,3.54008612380425,0.263783132537202,1
"Burkholderia mayonis",-4.15193165295583,2.78489484304881,0.264068250238607,1
"Xanthomonas sp. DM-2023",-4.28214012738328,2.92399027964057,0.264355731296501,1
"Fuscovulum sp. YMD61",-5.13270728065095,3.84389666396197,0.265568477949263,1
"Rhodopseudomonas sp. BAL398",-5.51110787279752,4.15085542311334,0.265869534735978,1
"Pantoea stewartii",-4.15604461617235,2.80177887799189,0.266274659861929,1
"Vibrio sinaloensis",5.73366423320457,4.14811276875082,0.266714907782955,1
"Caulobacter sp. FWC26",5.55376388566722,3.99073784522128,0.268291428464014,1
"Lactobacillus amylolyticus",-4.31163399136702,2.96344376207694,0.270884733938168,1
"Streptococcus pneumoniae",-3.67582244095252,2.9278010694396,0.271121292144433,1
"Roseateles sp. DAIF2",4.53540401526699,3.59584309251576,0.271778902154999,1
"Thiobacillus denitrificans",-4.52693035367594,3.45667796274928,0.271914322544683,1
"Vibrio ruber",-4.9807715887899,3.83427035865401,0.272182916777361,1
"Roseomonas gilardii",-3.73809531046564,3.0060139133869,0.272663259605192,1
"Aggregatibacter sp. 2125159857",-4.20537512448673,2.890909499125,0.273400109269227,1
"Candidatus Nitrotoga arctica",5.32061032470007,3.87644648726463,0.273514824107778,1
"Geotalea daltonii",-4.59785364634247,3.49643880544291,0.274436131146814,1
"Vibrio tapetis",-4.12227821751566,2.85628061391953,0.274481840273236,1
"Evansella sp. LMS18",-3.85436487317051,2.70965099258989,0.275741270753159,1
"Methanosarcina acetivorans",5.32871548219024,3.90259282818531,0.276307962762557,1
"Streptococcus lutetiensis",-5.19587456740379,4.05784151016301,0.277363397200745,1
"Planococcus maritimus",-4.09196897394682,3.14791458794279,0.278315926690629,1
"Microbacterium terricola",-5.73009976208528,4.49354087095409,0.278730195097154,1
"Flavobacterium columnare",5.4289540421328,4.01350159674946,0.279626369832502,1
"Yersinia ruckeri",-3.84855863037643,2.68182882270685,0.280056454130618,1
"Pseudogulbenkiania sp. NH8B",5.74346620398321,4.27762778969586,0.281089903623021,1
"Cupriavidus oxalaticus",-4.97604348529268,3.8957565173725,0.281845216776639,1
"Sulfitobacter sp. THAF37",6.42305703519488,4.89270872019517,0.282187602169138,1
"Saccharopolyspora erythraea",2.82569350261909,2.26461882945483,0.282888430991727,1
"Muribaculum gordoncarteri",-3.04479162611538,2.40756863205033,0.282975457457407,1
"Burkholderia sp. FERM BP-3421",-4.40417812910195,3.47353198391075,0.286396968798827,1
"Streptococcus pyogenes",-5.34813084083387,4.26276249660256,0.28698071245974,1
"Luteimonas sp. JM171",-4.71506605839959,3.7208135280899,0.287589271320344,1
"Cyclonatronum proteinivorum",-3.90256963631011,3.04514125176895,0.289223434946781,1
"Streptomyces sp. RPA4-2",5.34924805064755,4.04164165602503,0.289675350432161,1
"Nocardioides humi",5.10192357277884,3.9216904394331,0.290501922223025,1
"Capsulimonas corticalis",-3.65719918578515,3.04806933058651,0.290605766945602,1
"Ralstonia pickettii",-4.69148093209928,3.77340277793917,0.290858146119057,1
"Halobaculum sp. DT92",5.3266657057951,4.09497274432189,0.291393765634459,1
"Brevundimonas naejangsanensis",-6.12078209680888,4.92986767616316,0.292207669320465,1
"Prevotella sp. E13-17",-3.07281630121541,2.48813376288372,0.292564109989957,1
"Anaerocolumna sedimenticola",-1.88400167902153,1.4750749858964,0.293404065678427,1
"Dyella sp. GSA-30",4.72561388952408,3.61047625856354,0.293508531292517,1
"Bifidobacterium lemurum",2.19301559208211,1.82244937782684,0.294938433370782,1
"Rhodoferax ferrireducens",-4.53910512311605,3.77793699052985,0.296790706239484,1
"Burkholderia sp. Bp7605",-4.90570020636177,4.05482013365571,0.297085792944899,1
"Streptomyces sp. 3214.6",6.03361052052647,4.76201301915988,0.297376587629012,1
"Orrella dioscoreae",-4.94641210889381,4.03709157155316,0.298052193148436,1
"Micromonospora chokoriensis",-4.6036994268265,3.7503652567761,0.299489588097733,1
"Pantoea agglomerans",-4.25340771713236,3.58750163914332,0.300192432867313,1
"Pseudomonas sp. LS44",5.02590913729953,3.89480652776461,0.300301609783236,1
"Crassaminicella profunda",-5.01300524100814,4.13453012548081,0.300656087386347,1
"Thioalkalivibrio paradoxus",4.86591628116449,3.78891451561068,0.300846174961299,1
"Clostridium septicum",-5.2695468699727,4.28758288663665,0.301576695989737,1
"Roseivivax marinus",-4.53050391564787,3.6932362927401,0.302008895007336,1
"Runella slithyformis",-3.78774466156079,3.19419336835466,0.302226488763852,1
"Paludibacter propionicigenes",-4.07662768969974,3.43874811228224,0.302435349397642,1
"Halosolutus halophilus",6.2301469260159,4.97279069422148,0.302509275443662,1
"Streptococcus koreensis",-5.18971277289502,4.31849698030245,0.30286585195327,1
"Ornithinimicrobium cryptoxanthini",-4.01779046754438,3.28533033806937,0.303788811414528,1
"Rhizobium sp. WYJ-E13",5.7291544792861,4.59650309537847,0.304046797859116,1
"Hydrogenimonas cancrithermarum",5.22110313632678,4.13743849851493,0.304093985908729,1
"Natronosalvus rutilus",5.04474664243076,3.96387174780194,0.305299497185404,1
"Chryseobacterium sp.",-5.88533656620581,4.9327642627799,0.305318650210476,1
"Escherichia marmotae",-4.21235241615251,3.56765796598471,0.307027348914606,1
"Adhaeretor mobilis",-6.48323910589187,5.29156588597119,0.307297523714318,1
"Turicimonas muris",-2.83682286033307,2.3769074077059,0.307594771296551,1
"Pedobacter steynii",4.92338526463306,3.92738244379817,0.308156914309758,1
"Segatella baroniae",-6.4590705588802,5.5130502032977,0.308264736749836,1
"Micrococcus luteus",-5.02035136919132,4.20419290549294,0.308975565596643,1
"Acetobacterium wieringae",-3.48010328748512,2.98188221003206,0.309154527368412,1
"Ornithinimicrobium flavum",4.68356196566119,3.70847110377982,0.309531271407055,1
"Marinobacter sp. M3C",-5.9522243698937,4.86455557875932,0.309951087781945,1
"Methylobacterium brachiatum",2.86089391915437,2.45166119521435,0.310830712127475,1
"Kyrpidia spormannii",4.6447777547126,3.668989508828,0.311577256054132,1
"Algibacter sp. L3A6",7.10080418168968,5.97155167078682,0.313302021421281,1
"Methylomonas methanica",5.49493078139218,4.48323295460613,0.313931285915149,1
"Novisyntrophococcus fermenticellae",-1.14980591179528,0.872401002774713,0.314609315962137,1
"Dorea longicatena",-1.82024334859944,1.50672937090072,0.315215744301138,1
"Edwardsiella hoshinae",-6.70190984160167,5.6027534266567,0.31596404604175,1
"Mucilaginibacter paludis",-4.02302067722374,3.34965388838945,0.316212258759367,1
"Streptococcus salivarius",-2.28020331603306,1.92944271636915,0.316499945680393,1
"Actinobaculum sp. 313",-5.39829594843158,4.61306719693247,0.316804264480728,1
"Acidovorax sp. 5MLIR",2.60318295365137,2.19461112324945,0.317337875502194,1
"Corynebacterium epidermidicanis",4.92793915590827,4.05364903067254,0.317417449150994,1
"Citrifermentans bremense",2.56062544099262,2.24893061930731,0.317677353857917,1
"Clostridium gasigenes",-4.9406502813584,4.17842866251948,0.317869392123391,1
"Pseudomonas sp. Lz4W",4.8339834026639,3.96434067813264,0.318070842855261,1
"Bradyrhizobium sp. 186",-3.74120073704514,3.30887881076967,0.318213306441269,1
"Rhizobium sp. CC-CFT758",-4.19319655444933,3.51205670221511,0.318281280926627,1
"Listeria monocytogenes",-5.00638895172324,4.37356245712933,0.318684571244292,1
"Claveliimonas bilis",-0.86167969442692,0.600134267738465,0.319720634627173,1
"Streptococcus sp. zg-86",-5.49965583532884,4.56817958335431,0.320132329735581,1
"Diaphorobacter sp. Y-1",-6.33196872309237,5.48272149205198,0.320278541179605,1
"Fusobacterium polymorphum",-7.42648798431574,6.35762893442718,0.320436095680018,1
"Melioribacter roseus",-5.4979055594141,4.59357774686897,0.320570742703985,1
"Clostridium saccharoperbutylacetonicum",-6.09779371674445,5.2880912948974,0.32121832738432,1
"Peribacillus frigoritolerans",-3.81874680077283,3.35474944503054,0.321379537701964,1
"Clostridium butyricum",-6.70494088042391,5.72791592222143,0.321836001988071,1
"Bradyrhizobium sp. CCBAU 53421",-4.59985742130587,4.04796006765923,0.321974460125251,1
"Corynebacterium riegelii",2.42637245285017,2.09024655458399,0.322621429396272,1
"Gordonia sp. KTR9",-4.71859726753746,4.05544686297379,0.323380139756054,1
"Mucilaginibacter sp. 5C4",-3.79838464298716,3.37941106196682,0.325962571388958,1
"Microbacterium sp. 1S1",-6.20180580838431,5.34780028962332,0.32774057571488,1
"Paraburkholderia sp. PGU16",-5.83424536375465,5.03820321055685,0.330401284891059,1
"Niabella soli",-4.86310970497738,4.38388464445838,0.331356167462676,1
"Chitinophaga agri",-4.94204095825276,4.25917442384324,0.334282068614949,1
"Pseudoalteromonas sp. APM04",6.42476280651551,5.63816385632687,0.334487798049649,1
"Butyrivibrio fibrisolvens",-1.31604457776488,1.08476891742348,0.334889002940629,1
"Hymenobacter sedentarius",-4.15373332428959,3.75956489517954,0.336142890921817,1
"Anaerostipes rhamnosivorans",-1.57476222858734,1.34981750403971,0.336601182035305,1
"Streptococcus sp. LPB0220",-4.1678262139456,3.77529524760613,0.337232420680903,1
"Veillonella rogosae",-4.17417469101424,3.84613846881943,0.337277742477437,1
"Prevotella scopos",-5.30619076535414,4.84598694540342,0.33731186495264,1
"Staphylococcus epidermidis",-3.89425823615796,3.53133811262765,0.337350211432451,1
"Leisingera thetidis",-4.31040388664774,3.93630846338206,0.33844656237938,1
"Bradyrhizobium sp. CCBAU 53351",6.42396825586729,5.71912645953331,0.338855318689982,1
"Sinorhizobium alkalisoli",-5.11264542393735,4.60807850659533,0.338944844893717,1
"Vibrio parahaemolyticus",-4.26841797412545,3.87775049854203,0.33905523562391,1
"Sphingobium sp. MI1205",-6.64676722677091,5.95983593762525,0.339712134131535,1
